sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,full_context_zh,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context_zh,qa_zh,evidence_context,qa
EV195,high,Easy,"Full context:
[S0] "" good - day , pancake , "" said the hen .
[S1] "" good - day , hen glen , "" said the pancake .
[S2] "" dear , good pancake , do n't roll so fast , wait a little and i will eat you up ! "" said the hen .
[S3] "" mother gray and grandpa i 've left behind , and the seven squallers , too , you 'll find , and man tan , so i think i can leave you as well , hen glen ! "" said the pancake , and rolled along the road like a wheel .
[S4] then it met a rooster .
[S5] "" good - day , pancake , "" said the rooster .
[S6] "" good - day , rooster booster , "" said the pancake .
[S7] "" dear , good pancake , do n't roll so fast . ""
[S8] "" wait a little and i will eat you up ! "" said the rooster .
[S9] "" mother gray and grandpa i 've left behind , and the seven squallers , too , you 'll find , and man tan and hen glen , and so i think i can leave you as well , rooster booster , "" said the pancake , and rolled and rolled as fast as ever it could .
[S10] and after it had rolled a long time it met a duck .

QA:
Q: who did the pancake meet after it rolled away from hen ?
A: a rooster .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,chronicle-of-pancake,194,character,local,explicit,"[S0] "" good - day , pancake , "" said the hen .
[S1] "" good - day , hen glen , "" said the pancake .
[S2] "" dear , good pancake , do n't roll so fast , wait a little and i will eat you up ! "" said the hen .
[S3] "" mother gray and grandpa i 've left behind , and the seven squallers , too , you 'll find , and man tan , so i think i can leave you as well , hen glen ! "" said the pancake , and rolled along the road like a wheel .
[S4] then it met a rooster .
[S5] "" good - day , pancake , "" said the rooster .
[S6] "" good - day , rooster booster , "" said the pancake .
[S7] "" dear , good pancake , do n't roll so fast . ""
[S8] "" wait a little and i will eat you up ! "" said the rooster .
[S9] "" mother gray and grandpa i 've left behind , and the seven squallers , too , you 'll find , and man tan and hen glen , and so i think i can leave you as well , rooster booster , "" said the pancake , and rolled and rolled as fast as ever it could .
[S10] and after it had rolled a long time it met a duck .","[S0] "" 你好 ， 煎饼 ， "" 母鸡说 。
[S1] "" 你好 ， 母鸡格伦 ， "" 煎饼说 。
[S2] "" 亲爱的 ， 好煎饼 ， 别滚得那么快 ， 等一下 ， 我要吃掉你 ！ "" 母鸡说 。
[S3] "" 我离开了灰妈妈和爷爷 ， 还有七个吵闹鬼 ， 还有男人谭 ， 所以我想我也可以离开你 ， 母鸡格伦 ！ "" 煎饼说 ， 然后像轮子一样沿着路滚 。
[S4] 然后它遇到了一只公鸡 。
[S5] "" 你好 ， 煎饼 ， "" 公鸡说 。
[S6] "" 你好 ， 公鸡布斯特 ， "" 煎饼说 。
[S7] "" 亲爱的 ， 好煎饼 ， 别滚得那么快 。 ""
[S8] "" 等一下 ， 我要吃掉你 ！ "" 公鸡说 。
[S9] "" 我离开了灰妈妈和爷爷 ， 还有七个吵闹鬼 ， 还有男人谭和母鸡格伦 ， 所以我想我也可以离开你 ， 公鸡布斯特 ， "" 煎饼说 ， 然后尽可能快地滚啊滚 。
[S10] 滚了很久之后 ， 它遇到了一只鸭子 。",,Easy,[4],yes,,[S4] 然后它遇到了一只公鸡 。,"Q: 煎饼从母鸡那里滚走后遇到了谁？
A: 一只公鸡 。",[S4] then it met a rooster .,"Q: who did the pancake meet after it rolled away from hen ?
A: a rooster ."
EV196,high,Easy,"Full context:
[S0] "" i 'll have you as wife for ever for myself , "" said he to the lady .
[S1] "" i put you under bonds , "" says she , "" not to lay a hand on me for a day and three years . ""
[S2] "" that itself would not be long even if twice the time , "" said ur .
[S3] the two brothers started home with the lady ; on the way ur found the head of an old horse with teeth in it , and took them , saying , "" these will be my father 's three teeth . ""
[S4] they travelled on , and reached home at last .
[S5] ur would not have left a tooth in his father 's mouth , trying to put in the three that he had brought ; but the father stopped him .
[S6] lawn dyarrig , left in terrible valley , began to walk around for himself .
[S7] he had been walking but one day when whom should he meet but the lad short - clothes , and he saluted him .
[S8] "" by what way can i leave terrible valley ? "" asked lawn dyarrig .

QA:
Q: who did lawn dyarrig meet while walking around ?
A: short - clothes .",[7],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,lawn-dyarrig,195,character,local,explicit,"[S0] "" i 'll have you as wife for ever for myself , "" said he to the lady .
[S1] "" i put you under bonds , "" says she , "" not to lay a hand on me for a day and three years . ""
[S2] "" that itself would not be long even if twice the time , "" said ur .
[S3] the two brothers started home with the lady ; on the way ur found the head of an old horse with teeth in it , and took them , saying , "" these will be my father 's three teeth . ""
[S4] they travelled on , and reached home at last .
[S5] ur would not have left a tooth in his father 's mouth , trying to put in the three that he had brought ; but the father stopped him .
[S6] lawn dyarrig , left in terrible valley , began to walk around for himself .
[S7] he had been walking but one day when whom should he meet but the lad short - clothes , and he saluted him .
[S8] "" by what way can i leave terrible valley ? "" asked lawn dyarrig .","[S0] "" 我要永远娶你为妻 ， "" 他对女士说 。
[S1] "" 我要求你 ， "" 她说 ， "" 在一天和三年的时间里不要碰我 。 ""
[S2] "" 即使时间再长一倍 ， 也不算长 ， "" 乌尔说 。
[S3] 两兄弟带着女士启程回家 ； 在路上 ， 乌尔发现了一个有牙齿的老马头 ， 拿走了牙齿 ， 说 ， "" 这些将是我父亲的三颗牙齿 。 ""
[S4] 他们继续前行 ， 最终回到了家 。
[S5] 乌尔差点把父亲嘴里的牙齿都拔光 ， 试图把他带来的三颗牙齿放进去 ； 但父亲阻止了他 。
[S6] 草坪·迪亚瑞格 ， 被留在可怕的峡谷中 ， 开始自己四处走动 。
[S7] 他只走了一天 ， 就遇到了短衣少年 ， 并向他致意 。
[S8] "" 我怎样才能离开可怕的峡谷 ？ "" 草坪·迪亚瑞格问 。",,Easy,[7],yes,,[S7] 他只走了一天 ， 就遇到了短衣少年 ， 并向他致意 。,"Q: 草坪·迪亚瑞格在闲逛时遇到了谁？
A: 短衣少年 。","[S7] he had been walking but one day when whom should he meet but the lad short - clothes , and he saluted him .","Q: who did lawn dyarrig meet while walking around ?
A: short - clothes ."
EV197,high,Easy,"Full context:
[S0] all this sentaro soon found out by talking to the islanders .
[S1] he found himself , according to his ideas , in the land of topsyturvydom .
[S2] everything was upside down .
[S3] he had wished to escape from dying .
[S4] he had come to the land of perpetual life with great relief and joy , only to find that the inhabitants themselves , doomed never to die , would consider it bliss to find death .
[S5] what he had hitherto considered poison these people ate as good food .
[S6] all the things to which he had been accustomed as food they rejected .
[S7] whenever any merchants from other countries arrived , the rich people rushed to them eager to buy poisons .
[S8] these they swallowed eagerly , hoping for death to come so that they might go to paradise .

QA:
Q: why did the people drink poison ?
A: hoped for death to come so that they might go to paradise .",[8],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-man-who-did-not-wish-to-die,196,causal relationship,local,explicit,"[S0] all this sentaro soon found out by talking to the islanders .
[S1] he found himself , according to his ideas , in the land of topsyturvydom .
[S2] everything was upside down .
[S3] he had wished to escape from dying .
[S4] he had come to the land of perpetual life with great relief and joy , only to find that the inhabitants themselves , doomed never to die , would consider it bliss to find death .
[S5] what he had hitherto considered poison these people ate as good food .
[S6] all the things to which he had been accustomed as food they rejected .
[S7] whenever any merchants from other countries arrived , the rich people rushed to them eager to buy poisons .
[S8] these they swallowed eagerly , hoping for death to come so that they might go to paradise .","[S0] 千太郎很快通过与岛民的交谈发现了这一切 。
[S1] 他发现自己 ， 按照他的想法 ， 在一个颠倒的世界里 。
[S2] 一切都颠倒了 。
[S3] 他曾希望逃避死亡 。
[S4] 他怀着极大的宽慰和喜悦来到永生之地 ， 却发现那里的居民自己 ， 注定永远不会死 ， 却认为找到死亡是幸福 。
[S5] 他以前认为是毒药的东西 ， 这些人当作美食吃 。
[S6] 他习惯的所有食物 ， 他们都拒绝 。
[S7] 每当有其他国家的商人到来 ， 富人们就冲向他们 ， 急切地购买毒药 。
[S8] 他们急切地吞下这些 ， 希望死亡降临 ， 以便他们可以进入天堂 。",,Easy,[8],yes,,[S8] 他们急切地吞下这些 ， 希望死亡降临 ， 以便他们可以进入天堂 。,"Q: 为什么人们喝毒药？
A: 希望死亡降临 ， 以便他们可以进入天堂 。","[S8] these they swallowed eagerly , hoping for death to come so that they might go to paradise .","Q: why did the people drink poison ?
A: hoped for death to come so that they might go to paradise ."
EV198,high,Easy,"Full context:
[S0] within the memory of all the islanders no man had ever died there , and sickness was a thing unknown .
[S1] priests had come over from india and china and told them of a beautiful country called paradise , where happiness and bliss and contentment fill all men 's hearts .
[S2] but its gates could only be reached by dying .
[S3] this tradition was handed down for ages from generation to generation - but none knew exactly what death was except that it led to paradise .
[S4] quite unlike sentaro and other ordinary people , instead of having a great dread of death , they all , both rich and poor , longed for it as something good and desirable .
[S5] they were all tired of their long , long lives , and longed to go to the happy land of contentment called paradise of which the priests had told them centuries ago .

QA:
Q: why did the other people long for death ?
A: they were all tired of their long , long lives .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,story-of-man-who-did-not-wish-to-die,197,causal relationship,local,explicit,"[S0] within the memory of all the islanders no man had ever died there , and sickness was a thing unknown .
[S1] priests had come over from india and china and told them of a beautiful country called paradise , where happiness and bliss and contentment fill all men 's hearts .
[S2] but its gates could only be reached by dying .
[S3] this tradition was handed down for ages from generation to generation - but none knew exactly what death was except that it led to paradise .
[S4] quite unlike sentaro and other ordinary people , instead of having a great dread of death , they all , both rich and poor , longed for it as something good and desirable .
[S5] they were all tired of their long , long lives , and longed to go to the happy land of contentment called paradise of which the priests had told them centuries ago .","[S0] 在所有岛民的记忆中 ， 那里没有人曾经死去 ， 疾病也是未知的 。
[S1] 牧师们从印度和中国来到这里 ， 告诉他们一个美丽的国家叫天堂 ， 那里充满了幸福、极乐和满足 。
[S2] 但只有通过死亡才能到达它的门 。
[S3] 这个传统代代相传了几个世纪 —— 但没有人确切知道死亡是什么 ， 只知道它通向天堂 。
[S4] 与千太郎和其他普通人完全不同 ， 他们不仅不害怕死亡 ， 反而都渴望死亡 ， 认为它是美好和值得向往的 。
[S5] 他们都厌倦了他们漫长、漫长的生命 ， 渴望前往那个被称为天堂的幸福满足之地 ， 几个世纪前牧师们曾告诉过他们 。",,Easy,[5],yes,,[S5] 他们都厌倦了他们漫长、漫长的生命 ， 渴望前往那个被称为天堂的幸福满足之地 ， 几个世纪前牧师们曾告诉过他们 。,"Q: 为什么其他人渴望死亡？
A: 他们都厌倦了他们漫长、漫长的生命 。","[S5] they were all tired of their long , long lives , and longed to go to the happy land of contentment called paradise of which the priests had told them centuries ago .","Q: why did the other people long for death ?
A: they were all tired of their long , long lives ."
EV199,high,Easy,"Full context:
[S0] the youth turned around quickly , and was so astonished that his nose and ears nearly fell off .
[S1] there stood a magnificent coach with six white horses , and in the coach sat a maiden as fair and beautiful as the sun , and about her were sitting others , as bright and kindly as the stars .
[S2] it was a princess and her playmates , who had all been enchanted together .
[S3] but now they were delivered , because he had come down to them , and had never contradicted .
[S4] "" come along now ! "" said the princess .
[S5] then the youth got into the coach , and drove to church with her .
[S6] and when they drove away from the church , the princess said : "" now we will first drive to my home , and then we will send for your mother . ""

QA:
Q: what made the princess and her playmates turn to rats ?
A: they had all been enchanted together .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,youth-who-wanted-to-win-daughter-of-mother-in-corner,198,causal relationship,local,explicit,"[S0] the youth turned around quickly , and was so astonished that his nose and ears nearly fell off .
[S1] there stood a magnificent coach with six white horses , and in the coach sat a maiden as fair and beautiful as the sun , and about her were sitting others , as bright and kindly as the stars .
[S2] it was a princess and her playmates , who had all been enchanted together .
[S3] but now they were delivered , because he had come down to them , and had never contradicted .
[S4] "" come along now ! "" said the princess .
[S5] then the youth got into the coach , and drove to church with her .
[S6] and when they drove away from the church , the princess said : "" now we will first drive to my home , and then we will send for your mother . ""","[S0] 年轻人迅速转身，惊讶得几乎掉了鼻子和耳朵。
[S1] 那里停着一辆由六匹白马拉着的华丽马车，车里坐着一位如太阳般明媚美丽的少女，周围还坐着其他如星辰般闪耀友善的人。
[S2] 那是一位公主和她的玩伴们，他们全都被一起施了魔法。
[S3] 但现在他们得救了，因为他来到了他们身边，且从未反驳过。
[S4] ""现在来吧！""公主说。
[S5] 于是年轻人上了马车，和她一起驾车去了教堂。
[S6] 当他们离开教堂时，公主说：""现在我们先去我家，然后再派人接你母亲。""",,Easy,[2],yes,,[S2] 那是一位公主和她的玩伴们，他们全都被一起施了魔法。,"Q: 是什么让公主和她的玩伴们变成了老鼠？
A: 他们全都被一起施了魔法。","[S2] it was a princess and her playmates , who had all been enchanted together .","Q: what made the princess and her playmates turn to rats ?
A: they had all been enchanted together ."
EV200,high,Easy,"Full context:
[S0] "" oh , what shall i do , what shall i do ? "" she cried .
[S1] "" i see my father 's long ship coming . ""
[S2] "" i know that my cruel step - mother is on board . ""
[S3] "" she will try to kill me , as she tried to kill me before . ""
[S4] "" oh ! ""
[S5] "" come , let us escape to the hills . ""
[S6] "" not at all , "" replied the other princess , throwing her arms round the trembling gold - tree .
[S7] "" i am not afraid of thy lady step - mother . ""
[S8] "" come with me . ""
[S9] "" we will go down to the sea shore to greet her . ""
[S10] so they both went down to the edge of the water .
[S11] when queen silver - tree saw her step - daughter coming she pretended to be very glad , and sprang out of the boat and ran to meet her .
[S12] she held out a silver goblet full of wine for her to drink .
[S13] "" it is rare wine from the east , "" she said , "" and therefore very precious . ""
[S14] "" i brought a flagon with me , so that we might pledge each other in a loving cup . ""

QA:
Q: what did the queen give to gold-tree ?
A: a rare wine .",[12],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,gold-tree-and-silver-tree,199,action,local,explicit,"[S0] "" oh , what shall i do , what shall i do ? "" she cried .
[S1] "" i see my father 's long ship coming . ""
[S2] "" i know that my cruel step - mother is on board . ""
[S3] "" she will try to kill me , as she tried to kill me before . ""
[S4] "" oh ! ""
[S5] "" come , let us escape to the hills . ""
[S6] "" not at all , "" replied the other princess , throwing her arms round the trembling gold - tree .
[S7] "" i am not afraid of thy lady step - mother . ""
[S8] "" come with me . ""
[S9] "" we will go down to the sea shore to greet her . ""
[S10] so they both went down to the edge of the water .
[S11] when queen silver - tree saw her step - daughter coming she pretended to be very glad , and sprang out of the boat and ran to meet her .
[S12] she held out a silver goblet full of wine for her to drink .
[S13] "" it is rare wine from the east , "" she said , "" and therefore very precious . ""
[S14] "" i brought a flagon with me , so that we might pledge each other in a loving cup . ""","[S0] ""哦，我该怎么办，我该怎么办？""她哭喊道。
[S1] ""我看到我父亲的长船来了。""
[S2] ""我知道我那残忍的继母在船上。""
[S3] ""她会像以前一样试图杀我。""
[S4] ""哦！""
[S5] ""来，我们逃到山里去。""
[S6] ""不用，""另一位公主回答，搂住颤抖的金树。
[S7] ""我不怕你的继母。""
[S8] ""跟我来。""
[S9] ""我们去海边迎接她。""
[S10] 于是她们俩走到水边。
[S11] 当银树王后看到继女走来时，假装非常高兴，跳下船跑过去迎接她。
[S12] 她递出一个装满酒的银杯让她喝。
[S13] ""这是来自东方的稀有酒，""她说，""因此非常珍贵。""
[S14] ""我带了一壶来，这样我们可以用爱的杯子互相敬酒。""",,Easy,[12],yes,,[S12] 她递出一个装满酒的银杯让她喝。,"Q: 王后给了金树什么？
A: 一种稀有的酒。",[S12] she held out a silver goblet full of wine for her to drink .,"Q: what did the queen give to gold-tree ?
A: a rare wine ."
EV201,high,Easy,"Full context:
[S0] once upon a time , in the city of shansi , there lived a scholar who found the company of others too noisy for him .
[S1] so he made his home in a buddhist temple .
[S2] yet he suffered because there were always so many gnats and fleas in his room that he could not sleep at night .
[S3] once he was resting on his bed after dinner , when suddenly two little knights with plumes in their helmets rode into the room .
[S4] they might have been two inches high , and rode horses about the size of grasshoppers .
[S5] on their gauntleted hands they held hunting falcons as large as flies .
[S6] they rode about the room with great rapidity .
[S7] the scholar had no more than set eyes on them when a third entered , clad like the others , but carrying a bow and arrows and leading a little hunting dog the size of an ant with him .
[S8] after him came a great throng of footmen and horsemen , several hundred in all .
[S9] and they had hunting falcons and hunting dogs by the hundred , too .
[S10] then the fleas and gnats began to rise in the air ; but were all slain by the falcons .
[S11] and the hunting dogs climbed on the bed , and sniffed along the walls trailing the fleas , and ate them up .
[S12] they followed the trace of whatever hid in the cracks , and nosed it out , so that in a short space of time they had killed nearly all the vermin .

QA:
Q: what will happen to the fleas and gnats in the room ?
A: they will be slain by the falcons .",[9],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-little-hunting-dog,200,prediction,summary,explicit,"[S0] once upon a time , in the city of shansi , there lived a scholar who found the company of others too noisy for him .
[S1] so he made his home in a buddhist temple .
[S2] yet he suffered because there were always so many gnats and fleas in his room that he could not sleep at night .
[S3] once he was resting on his bed after dinner , when suddenly two little knights with plumes in their helmets rode into the room .
[S4] they might have been two inches high , and rode horses about the size of grasshoppers .
[S5] on their gauntleted hands they held hunting falcons as large as flies .
[S6] they rode about the room with great rapidity .
[S7] the scholar had no more than set eyes on them when a third entered , clad like the others , but carrying a bow and arrows and leading a little hunting dog the size of an ant with him .
[S8] after him came a great throng of footmen and horsemen , several hundred in all .
[S9] and they had hunting falcons and hunting dogs by the hundred , too .
[S10] then the fleas and gnats began to rise in the air ; but were all slain by the falcons .
[S11] and the hunting dogs climbed on the bed , and sniffed along the walls trailing the fleas , and ate them up .
[S12] they followed the trace of whatever hid in the cracks , and nosed it out , so that in a short space of time they had killed nearly all the vermin .","[S0] 从前，在山西的一个城市里，住着一位学者，他觉得别人的陪伴太吵闹。
[S1] 于是他把家安在了一座佛教寺庙里。
[S2] 但他还是受苦，因为房间里总是有那么多蚊子和跳蚤，晚上无法入睡。
[S3] 有一次，他晚饭后在床上休息，突然两个头戴羽饰的小骑士骑马进了房间。
[S4] 他们大约两英寸高，骑的马和蚱蜢差不多大。
[S5] 他们戴着手套的手上拿着苍蝇大小的猎鹰。
[S6] 他们在房间里快速骑行。
[S7] 学者刚看到他们，第三个人进来了，穿着和前两人一样，但拿着弓箭，牵着一只蚂蚁大小的小猎狗。
[S8] 他后面跟着一大群步兵和骑兵，总共几百人。
[S9] 他们还有数百只猎鹰和猎犬。
[S10] 然后跳蚤和蚊子开始飞起来；但都被猎鹰杀死了。
[S11] 猎犬爬上床，沿着墙壁嗅探跳蚤的踪迹，把它们吃掉。
[S12] 它们追踪藏在裂缝里的东西，用鼻子找出来，短时间内几乎杀死了所有的害虫。",,Easy,[9],yes,,[S9] 他们还有数百只猎鹰和猎犬。,"Q: 房间里的跳蚤和蚊子会怎样？
A: 它们会被猎鹰杀死。","[S9] and they had hunting falcons and hunting dogs by the hundred , too .","Q: what will happen to the fleas and gnats in the room ?
A: they will be slain by the falcons ."
EV202,high,Easy,"Full context:
[S0] "" ' the whole world is but a series of miracles , ' said the lecturer , ' but we are so accustomed to them that we call them everyday matters . ' and he went on explaining things to me till my skull seemed lifted from my brain . ""
[S1] "" i declared that were i not such an old fellow , i would at once become a member of the polytechnic institution , that i might learn to look at the bright side of everything , although i was one of the happiest of men . ""
[S2] ' one of the happiest ! ' said the lecturer , as if the idea pleased him .
[S3] ' are you really happy ? '
[S4] "" ' yes , ' i replied ; ' for i am welcomed in every town , when i arrive with my company . but i certainly have one wish which sometimes weighs upon my cheerful temper like a mountain of lead . i should like to become the manager of a real theatre , and the director of a real troupe of men and women . ' "" ' i understand , ' he said ; ' you would like to have life breathed into your puppets , so that they might be living actors , and you their director . '
[S5] ' and would you then be quite happy ? '

QA:
Q: why does the man consider himself one of the happiest ?
A: he is welcomed in every town when he arrives .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,puppet-show-man,201,causal relationship,local,explicit,"[S0] "" ' the whole world is but a series of miracles , ' said the lecturer , ' but we are so accustomed to them that we call them everyday matters . ' and he went on explaining things to me till my skull seemed lifted from my brain . ""
[S1] "" i declared that were i not such an old fellow , i would at once become a member of the polytechnic institution , that i might learn to look at the bright side of everything , although i was one of the happiest of men . ""
[S2] ' one of the happiest ! ' said the lecturer , as if the idea pleased him .
[S3] ' are you really happy ? '
[S4] "" ' yes , ' i replied ; ' for i am welcomed in every town , when i arrive with my company . but i certainly have one wish which sometimes weighs upon my cheerful temper like a mountain of lead . i should like to become the manager of a real theatre , and the director of a real troupe of men and women . ' "" ' i understand , ' he said ; ' you would like to have life breathed into your puppets , so that they might be living actors , and you their director . '
[S5] ' and would you then be quite happy ? '","[S0] ""'整个世界不过是一系列奇迹，'讲师说，'但我们对它们太习以为常了，以至于称它们为日常事务。'他继续向我解释，直到我的头骨似乎从大脑上抬了起来。""
[S1] ""我宣布，如果我不是这么老，我会立刻加入理工学院，学习从光明的一面看待一切，尽管我是最幸福的人之一。""
[S2] '最幸福的人之一！'讲师说，似乎这个想法让他高兴。
[S3] '你真的幸福吗？'
[S4] ""'是的，'我回答；'因为每当我带着我的剧团到达时，每个城镇都欢迎我。但我确实有一个愿望，有时像一座铅山一样压在我快乐的心情上。我想成为一个真正剧院的经理，一个由男女演员组成的真正剧团的导演。'""'我明白，'他说；'你想让你的木偶获得生命，这样它们就能成为活生生的演员，而你成为它们的导演。'
[S5] '那样你会完全幸福吗？'",,Easy,[4],yes,,"[S4] ""'是的，'我回答；'因为每当我带着我的剧团到达时，每个城镇都欢迎我。但我确实有一个愿望，有时像一座铅山一样压在我快乐的心情上。我想成为一个真正剧院的经理，一个由男女演员组成的真正剧团的导演。'""'我明白，'他说；'你想让你的木偶获得生命，这样它们就能成为活生生的演员，而你成为它们的导演。'","Q: 为什么这个人认为自己是最幸福的人之一？
A: 每当他到达时，每个城镇都欢迎他。","[S4] "" ' yes , ' i replied ; ' for i am welcomed in every town , when i arrive with my company . but i certainly have one wish which sometimes weighs upon my cheerful temper like a mountain of lead . i should like to become the manager of a real theatre , and the director of a real troupe of men and women . ' "" ' i understand , ' he said ; ' you would like to have life breathed into your puppets , so that they might be living actors , and you their director . '","Q: why does the man consider himself one of the happiest ?
A: he is welcomed in every town when he arrives ."
EV203,high,Easy,"Full context:
[S0] "" the sun and i wake together ! "" answered starkad .
[S1] "" and how goes it with you ? ""
[S2] "" alas , i have nothing to eat but meat ! ""
[S3] "" elk in the morning , elk at noon and elk at night . ""
[S4] "" come over and bring a fish - tail along with you ! ""

QA:
Q: what will starkard bring for bale ?
A: salmon .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,starkad-bale,202,prediction,local,explicit,"[S0] "" the sun and i wake together ! "" answered starkad .
[S1] "" and how goes it with you ? ""
[S2] "" alas , i have nothing to eat but meat ! ""
[S3] "" elk in the morning , elk at noon and elk at night . ""
[S4] "" come over and bring a fish - tail along with you ! ""","[S0] ""太阳和我一起醒来！""斯塔卡德回答。
[S1] ""你过得怎么样？""
[S2] ""唉，我除了肉没东西吃！""
[S3] ""早上麋鹿，中午麋鹿，晚上麋鹿。""
[S4] ""过来时带条鱼尾巴！""",,Easy,[0],yes,,"[S0] ""太阳和我一起醒来！""斯塔卡德回答。","Q: 斯塔卡德会给贝尔带什么？
A: 鲑鱼。","[S0] "" the sun and i wake together ! "" answered starkad .","Q: what will starkard bring for bale ?
A: salmon ."
EV204,high,Easy,"Full context:
[S0] the girl soon grew to be a woman , but the boy increased in stature very slowly .
[S1] it was a long time before he could even creep , and he was well advanced in years before he could stand alone .
[S2] when he was able to walk , his sister made him a little bow and arrows , and hung around his neck a small shell , saying : "" you shall be called dais imid , or he of the little shell . ""
[S3] every day he would go out with his little bow , shooting at the small birds .
[S4] the first bird he killed was a tom - tit .
[S5] his sister was highly pleased when he took it to her .
[S6] she carefully prepared and stuffed it , and put it away for him .

QA:
Q: what was the first bird the boy killed ?
A: a tom - tit .",[4],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,he-of-the-little-shell,203,action,local,explicit,"[S0] the girl soon grew to be a woman , but the boy increased in stature very slowly .
[S1] it was a long time before he could even creep , and he was well advanced in years before he could stand alone .
[S2] when he was able to walk , his sister made him a little bow and arrows , and hung around his neck a small shell , saying : "" you shall be called dais imid , or he of the little shell . ""
[S3] every day he would go out with his little bow , shooting at the small birds .
[S4] the first bird he killed was a tom - tit .
[S5] his sister was highly pleased when he took it to her .
[S6] she carefully prepared and stuffed it , and put it away for him .","[S0] 女孩很快长成了女人，但男孩长得很慢。
[S1] 他花了很长时间才能爬行，年纪很大才能独自站立。
[S2] 当他能走路时，姐姐给他做了一把小弓和箭，并在他脖子上挂了一个小贝壳，说：""你应该叫戴斯·伊米德，或小贝壳的他。""
[S3] 每天他都带着小弓出去射小鸟。
[S4] 他杀的第一只鸟是山雀。
[S5] 姐姐非常高兴，当他拿给她时。
[S6] 她仔细准备并填充了它，为他收起来。",,Easy,[4],yes,,[S4] 他杀的第一只鸟是山雀。,"Q: 男孩杀的第一只鸟是什么？
A: 一只山雀。",[S4] the first bird he killed was a tom - tit .,"Q: what was the first bird the boy killed ?
A: a tom - tit ."
