sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,full_context_zh,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context_zh,qa_zh,evidence_context,qa
EV065,high,Easy,"Full context:
[S0] as they were sitting in the lodge , surrounded by the friends and relatives , the mother of the red head regarded the face of her new daughter - in - law for a long time with fixed attention .
[S1] from this scrutiny she was convinced that this singular and hasty marriage boded no good to her son .
[S2] she drew him aside , and disclosed to him her suspicions .
[S3] this can be no female , said she ; she has the figure and manners , the countenance , and more especially the eyes , are beyond a doubt those of a man .
[S4] her husband rejected her suspicions , and rebuked her severely for entertaining such notions of her own daughter - in - law .
[S5] she still urged her doubts , which so vexed the husband that he broke his pipe - stem in her face , and called her an owl .
[S6] this act astonished the company , who sought an explanation ; and it was no sooner given , than the mock bride , rising with an air of offended dignity , informed the red head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife , but should forthwith return to her own friends .

QA:
Q: what did red head's father do when red head's mother urged her doubts ?
A: broke his pipe - stem in her face and called her an owl .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,strong-desire-and-the-red-sorcerer,64,action,local,explicit,"[S0] as they were sitting in the lodge , surrounded by the friends and relatives , the mother of the red head regarded the face of her new daughter - in - law for a long time with fixed attention .
[S1] from this scrutiny she was convinced that this singular and hasty marriage boded no good to her son .
[S2] she drew him aside , and disclosed to him her suspicions .
[S3] this can be no female , said she ; she has the figure and manners , the countenance , and more especially the eyes , are beyond a doubt those of a man .
[S4] her husband rejected her suspicions , and rebuked her severely for entertaining such notions of her own daughter - in - law .
[S5] she still urged her doubts , which so vexed the husband that he broke his pipe - stem in her face , and called her an owl .
[S6] this act astonished the company , who sought an explanation ; and it was no sooner given , than the mock bride , rising with an air of offended dignity , informed the red head that after receiving so gross an affront from his relatives she could not think of remaining with him as his wife , but should forthwith return to her own friends .","[S0] 当他们和亲友围坐在帐篷里时，红发的母亲长久凝视着新娘的脸。
[S1] 通过这番观察，她确信这场仓促的奇异婚姻对儿子不祥。
[S2] 她把儿子拉到一边，说出了疑虑。
[S3] 这不可能是女人，她说；她的身形举止，尤其是眼睛，毫无疑问是个男人。
[S4] 丈夫驳斥了她的猜疑，严厉责备她这样想自己的儿媳。
[S5] 她仍坚持己见，丈夫气得把烟斗杆砸在她脸上，骂她是猫头鹰。
[S6] 这举动震惊了在场的人，大家问怎么回事；解释刚说完，假新娘就站起来，带着受辱的尊严告诉红发，受到亲戚如此冒犯后，她不能再做他的妻子，要立刻回到自己亲友那里去。",,Easy,[5],yes,,[S5] 她仍坚持己见，丈夫气得把烟斗杆砸在她脸上，骂她是猫头鹰。,"Q: 红发母亲提出疑虑时，红发父亲做了什么？
A: 把烟斗杆砸在她脸上并骂她是猫头鹰。","[S5] she still urged her doubts , which so vexed the husband that he broke his pipe - stem in her face , and called her an owl .","Q: what did red head's father do when red head's mother urged her doubts ?
A: broke his pipe - stem in her face and called her an owl ."
EV066,high,Easy,"Full context:
[S0] after a time the father came , together with a - sung , and made kung a present of a hundred ounces of gold .
[S1] then the youth took kung and his wife by the hand , and told them to close their eyes .
[S2] as soon as they did so off they went through the air like a storm - wind .
[S3] all kung could notice was that the gale roared about his ears .
[S4] when some time had passed the youth cried : "" now we have arrived ! ""
[S5] kung opened his eyes and saw his old home , and then he knew that his friend was not of human kind .

QA:
Q: what did the youth's father give to kung ?
A: a hundred ounces of gold .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,giauna-the-beautiful,65,action,local,explicit,"[S0] after a time the father came , together with a - sung , and made kung a present of a hundred ounces of gold .
[S1] then the youth took kung and his wife by the hand , and told them to close their eyes .
[S2] as soon as they did so off they went through the air like a storm - wind .
[S3] all kung could notice was that the gale roared about his ears .
[S4] when some time had passed the youth cried : "" now we have arrived ! ""
[S5] kung opened his eyes and saw his old home , and then he knew that his friend was not of human kind .","[S0] 过了一段时间，父亲和阿松一起来，送给孔一百两黄金。
[S1] 然后年轻人拉着孔和他妻子的手，让他们闭上眼睛。
[S2] 他们一闭眼，就像暴风一样飞上了天。
[S3] 孔只听到耳边风声呼啸。
[S4] 过了一会儿，年轻人喊：“到了！”
[S5] 孔睁开眼睛，看到了老家，这才明白朋友不是凡人。",,Easy,[0],yes,,[S0] 过了一段时间，父亲和阿松一起来，送给孔一百两黄金。,"Q: 年轻人的父亲给了孔什么？
A: 一百两黄金。","[S0] after a time the father came , together with a - sung , and made kung a present of a hundred ounces of gold .","Q: what did the youth's father give to kung ?
A: a hundred ounces of gold ."
EV067,high,Easy,"Full context:
[S0] after it had rolled a long , long time , it met a pig .
[S1] "" good - day , pancake , "" said the pig .
[S2] "" good - day , pig snig , "" said the pancake , and began to roll as fast as ever it could .
[S3] "" now wait a little , "" said the pig .
[S4] "" you need not hurry so , for we can keep each other company going through the forest and take our time , for it is said to be haunted . ""
[S5] the pancake thought that such was quite apt to be the case , and so they started off ; but after they had gone a while they came to a brook .

QA:
Q: where did the pig and the pancake come to after a while ?
A: a brook .",[5],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,chronicle-of-pancake,66,setting,local,explicit,"[S0] after it had rolled a long , long time , it met a pig .
[S1] "" good - day , pancake , "" said the pig .
[S2] "" good - day , pig snig , "" said the pancake , and began to roll as fast as ever it could .
[S3] "" now wait a little , "" said the pig .
[S4] "" you need not hurry so , for we can keep each other company going through the forest and take our time , for it is said to be haunted . ""
[S5] the pancake thought that such was quite apt to be the case , and so they started off ; but after they had gone a while they came to a brook .","[S0] 煎饼滚了很久很久，遇到一头猪。
[S1] “你好，煎饼，”猪说。
[S2] “你好，猪鼻子，”煎饼说，继续拼命往前滚。
[S3] “等一下，”猪说。
[S4] “不用这么急，我们可以结伴慢慢穿过森林，据说那里闹鬼。”
[S5] 煎饼觉得很可能如此，就一起出发；但走了一会儿，他们来到一条小溪边。",,Easy,[5],yes,,[S5] 煎饼觉得很可能如此，就一起出发；但走了一会儿，他们来到一条小溪边。,"Q: 猪和煎饼走了一会儿后到了哪里？
A: 一条小溪边。","[S5] the pancake thought that such was quite apt to be the case , and so they started off ; but after they had gone a while they came to a brook .","Q: where did the pig and the pancake come to after a while ?
A: a brook ."
EV068,high,Easy,"Full context:
[S0] the maiden now rode for many days and weeks , and it took a long , long time before she came to the east wind .
[S1] but at last she did find him.then she asked the east wind whether he could show her the road that led to the prince who lived in the castle that was east of the sun and west of the moon .
[S2] o , yes , he had heard tell of the prince , and of the castle as well , said the east wind .
[S3] but he did not know the road that led to it , for he had never blown so far .
[S4] "" but if you wish , i will take you to my brother , the west wind , and perhaps he can tell you , for he is much stronger than i am . ""
[S5] "" just sit down on my back , and i will carry you to him . ""

QA:
Q: who was stronger than the east wind ?
A: the west wind .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,east-of-sun-and-west-of-moon,67,character,local,explicit,"[S0] the maiden now rode for many days and weeks , and it took a long , long time before she came to the east wind .
[S1] but at last she did find him.then she asked the east wind whether he could show her the road that led to the prince who lived in the castle that was east of the sun and west of the moon .
[S2] o , yes , he had heard tell of the prince , and of the castle as well , said the east wind .
[S3] but he did not know the road that led to it , for he had never blown so far .
[S4] "" but if you wish , i will take you to my brother , the west wind , and perhaps he can tell you , for he is much stronger than i am . ""
[S5] "" just sit down on my back , and i will carry you to him . ""","[S0] 少女骑行了许多天许多周，花了很长时间才找到东风。
[S1] 但最后她终于找到了他。于是她问东风是否能指出通往太阳以东、月亮以西城堡里那位王子的路。
[S2] 哦，是的，他听说过王子和城堡，东风说。
[S3] 但他不知道路，因为他从没吹到过那么远。
[S4] “但如果你愿意，我可以带你去见我兄弟西风，也许他能告诉你，因为他比我强得多。”
[S5] “坐在我背上，我带你去见他。”",,Easy,[1],yes,,[S1] 但最后她终于找到了他。于是她问东风是否能指出通往太阳以东、月亮以西城堡里那位王子的路。,"Q: 谁比东风更强？
A: 西风。",[S1] but at last she did find him.then she asked the east wind whether he could show her the road that led to the prince who lived in the castle that was east of the sun and west of the moon .,"Q: who was stronger than the east wind ?
A: the west wind ."
EV069,high,Easy,"Full context:
[S0] while the assembled bears stood looking with fear and wonder at their fallen champion the sky became darkened .
[S1] an hundred gulls flew down from above and dripped upon the king 's body a skin covered with pure white hair that glittered in the sun like silver .
[S2] and behold !
[S3] the bears saw before them the well - known form of their wise and respected master , and with one accord they bowed their shaggy heads in homage to the mighty king of the polar bears .

QA:
Q: what did the polar bears do when the king's body was covered with his hide ?
A: bowed their shaggy heads in homage to the mighty king of the polar bears .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-king-of-the-polar-bears,68,action,local,explicit,"[S0] while the assembled bears stood looking with fear and wonder at their fallen champion the sky became darkened .
[S1] an hundred gulls flew down from above and dripped upon the king 's body a skin covered with pure white hair that glittered in the sun like silver .
[S2] and behold !
[S3] the bears saw before them the well - known form of their wise and respected master , and with one accord they bowed their shaggy heads in homage to the mighty king of the polar bears .","[S0] 当熊群恐惧又惊奇地看着倒下的冠军时，天空暗了下来。
[S1] 上百只海鸥从天而降，在国王身上滴下一层纯白闪亮的毛皮，在阳光下像银子一样发光。
[S2] 看啊！
[S3] 熊群面前出现了他们智慧而受尊敬的领袖熟悉的身影，它们不约而同地低下毛茸茸的头，向强大的北极熊之王致敬。",,Easy,[3],yes,,[S3] 熊群面前出现了他们智慧而受尊敬的领袖熟悉的身影，它们不约而同地低下毛茸茸的头，向强大的北极熊之王致敬。,"Q: 北极熊们看到国王的身体披上毛皮后做了什么？
A: 低下毛茸茸的头向强大的北极熊之王致敬。","[S3] the bears saw before them the well - known form of their wise and respected master , and with one accord they bowed their shaggy heads in homage to the mighty king of the polar bears .","Q: what did the polar bears do when the king's body was covered with his hide ?
A: bowed their shaggy heads in homage to the mighty king of the polar bears ."
EV070,high,Easy,"Full context:
[S0] when they came ashore , murmur sent to the king , and had him told to have the sword fetched ; but though the king sent four horses , they could not move it from the spot .
[S1] he sent eight , he sent twelve , but the sword remained where it was , and could not be moved from the spot by any means .
[S2] then murmur goose - egg took it up , and carried it alone .
[S3] the king could not believe his eyes when he saw murmur once more ; but he was very friendly and promised him gold and green forests .
[S4] but when murmur asked for more work , he told him to travel to his troll 's castle , where no one dared go , and to remain there until he had built a bridge across the sound , so that people could cross .
[S5] if he could do that , he would reward him well , yes , he would even give him his daughter , said the king .
[S6] he would attend to it , said murmur .

QA:
Q: what did murmur goose-egg do because the sword could not be moved ?
A: took it up and carried it up alone .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,murmur-goose-egg,69,action,local,explicit,"[S0] when they came ashore , murmur sent to the king , and had him told to have the sword fetched ; but though the king sent four horses , they could not move it from the spot .
[S1] he sent eight , he sent twelve , but the sword remained where it was , and could not be moved from the spot by any means .
[S2] then murmur goose - egg took it up , and carried it alone .
[S3] the king could not believe his eyes when he saw murmur once more ; but he was very friendly and promised him gold and green forests .
[S4] but when murmur asked for more work , he told him to travel to his troll 's castle , where no one dared go , and to remain there until he had built a bridge across the sound , so that people could cross .
[S5] if he could do that , he would reward him well , yes , he would even give him his daughter , said the king .
[S6] he would attend to it , said murmur .","[S0] 上岸后，咕哝派人告诉国王来取剑；尽管国王派了四匹马，却挪不动它。
[S1] 他派了八匹，派了十二匹，剑纹丝不动，无论如何都挪不走。
[S2] 于是咕哝鹅蛋拿起剑，独自扛走了。
[S3] 国王看到咕哝时简直不敢相信自己的眼睛；但他非常友好，承诺给他金子和绿林。
[S4] 但当咕哝要求更多工作时，国王让他去没人敢去的巨魔城堡，在那里建一座跨海大桥。
[S5] 如果他能做到，会重赏他，甚至把女儿嫁给他，国王说。
[S6] 他会办到的，咕哝说。",,Easy,[2],yes,,[S2] 于是咕哝鹅蛋拿起剑，独自扛走了。,"Q: 因为剑无法移动，咕哝鹅蛋做了什么？
A: 拿起剑独自扛走了。","[S2] then murmur goose - egg took it up , and carried it alone .","Q: what did murmur goose-egg do because the sword could not be moved ?
A: took it up and carried it up alone ."
EV071,high,Easy,"Full context:
[S0] the young crab set out at once to call on the mortar , his father 's old friend , and told him of all that had happened .
[S1] he besought the mortar with tears to help him avenge his father 's death .
[S2] the mortar was very sorry when he heard the woful tale and promised at once to help the young crab punish the monkey to death .
[S3] he warned him that he must be very careful in what he did , for the monkey was a strong and cunning enemy .
[S4] the mortar now sent to fetch the bee and the chestnut ( also the crab 's old friends ) to consult them about the matter .
[S5] in a short time the bee and the chestnut arrived .
[S6] when they were told all the details of the old crab 's death and of the monkey 's wickedness and greed , they both gladly consented to help the young crab in his revenge .
[S7] after talking for a long time as to the ways and means of carrying out their plans they separated , and mr . mortar went home with the young crab to help him bury his poor father .

QA:
Q: why did the young crab call on the mortar ?
A: he was his father 's old friend .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,quarrel-of-monkey-and-crab,70,causal relationship,local,explicit,"[S0] the young crab set out at once to call on the mortar , his father 's old friend , and told him of all that had happened .
[S1] he besought the mortar with tears to help him avenge his father 's death .
[S2] the mortar was very sorry when he heard the woful tale and promised at once to help the young crab punish the monkey to death .
[S3] he warned him that he must be very careful in what he did , for the monkey was a strong and cunning enemy .
[S4] the mortar now sent to fetch the bee and the chestnut ( also the crab 's old friends ) to consult them about the matter .
[S5] in a short time the bee and the chestnut arrived .
[S6] when they were told all the details of the old crab 's death and of the monkey 's wickedness and greed , they both gladly consented to help the young crab in his revenge .
[S7] after talking for a long time as to the ways and means of carrying out their plans they separated , and mr . mortar went home with the young crab to help him bury his poor father .","[S0] 小螃蟹立即出发去拜访他父亲的老朋友——臼，并向他讲述了发生的一切。
[S1] 他含泪恳求臼帮助他为父亲的死复仇。
[S2] 臼听完这个悲惨的故事后非常难过，立即答应帮助小螃蟹惩罚猴子至死。
[S3] 臼警告他必须非常小心行事，因为猴子是个强大而狡猾的敌人。
[S4] 臼随后派人请来蜜蜂和栗子（也是螃蟹的老朋友）商议此事。
[S5] 不久蜜蜂和栗子就到了。
[S6] 当他们得知老螃蟹死亡的详情以及猴子的邪恶与贪婪后，都欣然同意帮助小螃蟹复仇。
[S7] 经过长时间讨论实施计划的方式方法后，他们分头行动，臼先生和小螃蟹一起回家帮助安葬他可怜的父亲。",,Easy,[0],yes,,[S0] 小螃蟹立即出发去拜访他父亲的老朋友——臼，并向他讲述了发生的一切。,"Q: 为什么小螃蟹要去拜访臼？
A: 因为臼是他父亲的老朋友。","[S0] the young crab set out at once to call on the mortar , his father 's old friend , and told him of all that had happened .","Q: why did the young crab call on the mortar ?
A: he was his father 's old friend ."
EV072,high,Easy,"Full context:
[S0] "" and that is the truth , "" the woman replied , "" for he grants my every wish before it is spoken . ""
[S1] "" but take my word for it , "" said kitta , "" there is still a bit of deceit in him . ""
[S2] "" he has a pair of long hairs under his chin . ""
[S3] "" if you could get at them with a razor , and cut them off while he is asleep , then he would be altogether without malice . ""
[S4] "" well , "" said the woman , "" if that will help , i will be sure to keep an eye open after dinner and attend to it , for then he always takes a little noon - day nap . ""
[S5] then kitta grau went out into the forest to the husband and bade him good - day .
[S6] "" you really have a very good wife , "" said kitta .
[S7] "" she could not be better , "" replied the husband .
[S8] "" well you might be mistaken for all that , "" said kitta .
[S9] "" when you come home , be on your guard . ""
[S10] "" when you go to take your noon - day nap , she has in mind to cut your throat . ""
[S11] "" so be sure not to go to sleep . ""

QA:
Q: what would happen if the woman cut off the pair of long hairs under her husband's chin according to kitta ?
A: the man would be altogether without malice .",[3],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,evil-one-kitta-grau,71,outcome resolution,local,explicit,"[S0] "" and that is the truth , "" the woman replied , "" for he grants my every wish before it is spoken . ""
[S1] "" but take my word for it , "" said kitta , "" there is still a bit of deceit in him . ""
[S2] "" he has a pair of long hairs under his chin . ""
[S3] "" if you could get at them with a razor , and cut them off while he is asleep , then he would be altogether without malice . ""
[S4] "" well , "" said the woman , "" if that will help , i will be sure to keep an eye open after dinner and attend to it , for then he always takes a little noon - day nap . ""
[S5] then kitta grau went out into the forest to the husband and bade him good - day .
[S6] "" you really have a very good wife , "" said kitta .
[S7] "" she could not be better , "" replied the husband .
[S8] "" well you might be mistaken for all that , "" said kitta .
[S9] "" when you come home , be on your guard . ""
[S10] "" when you go to take your noon - day nap , she has in mind to cut your throat . ""
[S11] "" so be sure not to go to sleep . ""","[S0] ""这是千真万确的，""女人回答，""因为他总是在我开口前就满足我的每个愿望。""
[S1] ""但听我说，""基塔说，""他骨子里还是有点欺骗性的。""
[S2] ""他下巴底下有一对长须。""
[S3] ""如果你能用剃刀趁他睡着时把那两根长须割掉，他就会彻底失去恶意。""
[S4] ""好吧，""女人说，""如果这有用的话，我会在午饭后盯着他，因为他那时总会小睡一会儿。""
[S5] 于是基塔·格劳走进森林找到那个丈夫并向他问好。
[S6] ""你确实有个非常好的妻子，""基塔说。
[S7] ""她再好不过了，""丈夫回答。
[S8] ""即便如此你可能还是错了，""基塔说。
[S9] ""你回家时要提高警惕。""
[S10] ""当你午睡时，她打算割断你的喉咙。""
[S11] ""所以千万别睡着。""",,Easy,[3],yes,,"[S3] ""如果你能用剃刀趁他睡着时把那两根长须割掉，他就会彻底失去恶意。""","Q: 根据基塔的说法，如果女人剪掉丈夫下巴下的那对长须会发生什么？
A: 这个男人就会彻底失去恶意。","[S3] "" if you could get at them with a razor , and cut them off while he is asleep , then he would be altogether without malice . ""","Q: what would happen if the woman cut off the pair of long hairs under her husband's chin according to kitta ?
A: the man would be altogether without malice ."
EV073,high,Easy,"Full context:
[S0] at first he was only a servant , who carried the king the water for his bath , and saw that his bed was made in a particular fashion .
[S1] but he did his duties so well that his master soon took notice of him , and in a short time he rose to be a gentleman of the bedchamber .
[S2] now , when this happened the younger brother had spent all the money he had inherited , and did not know how to make any for himself .
[S3] he then bethought him of the king 's favourite , and went whining to the palace to beg that his brother , whom he had so ill - used , would give him his protection , and find him a place .
[S4] the elder , who was always ready to help everyone spoke to the king on his behalf , and the next day the young man took up is work at court .

QA:
Q: what happened because jose did his duties so well ?
A: his master soon took notice of him .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,princess-bella-flor,72,causal relationship,local,explicit,"[S0] at first he was only a servant , who carried the king the water for his bath , and saw that his bed was made in a particular fashion .
[S1] but he did his duties so well that his master soon took notice of him , and in a short time he rose to be a gentleman of the bedchamber .
[S2] now , when this happened the younger brother had spent all the money he had inherited , and did not know how to make any for himself .
[S3] he then bethought him of the king 's favourite , and went whining to the palace to beg that his brother , whom he had so ill - used , would give him his protection , and find him a place .
[S4] the elder , who was always ready to help everyone spoke to the king on his behalf , and the next day the young man took up is work at court .","[S0] 起初他只是个仆人，负责给国王送洗澡水，并按特定方式整理床铺。
[S1] 但他工作非常出色，很快引起了主人的注意，不久就升任为寝宫侍从。
[S2] 此时，他的弟弟已经花光了继承的所有钱财，不知如何谋生。
[S3] 于是他想起了这位国王的红人，哭哭啼啼地来到宫殿，乞求那个曾被自己虐待的哥哥给予庇护并谋个差事。
[S4] 这位总是乐于助人的哥哥替他在国王面前说情，第二天年轻人就开始在宫廷工作了。",,Easy,[1],yes,,[S1] 但他工作非常出色，很快引起了主人的注意，不久就升任为寝宫侍从。,"Q: 因为何塞工作出色，发生了什么？
A: 他的主人很快就注意到了他。","[S1] but he did his duties so well that his master soon took notice of him , and in a short time he rose to be a gentleman of the bedchamber .","Q: what happened because jose did his duties so well ?
A: his master soon took notice of him ."
EV074,high,Easy,"Full context:
[S0] he was delighted at his success , touched the great gate with the flower , and it sprung open .
[S1] he entered , passed through the courtyard , and then stopped to listen for the singing of the birds ; at last he heard it .
[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .
[S3] when she saw joringel she was furious , and breathed out poison and gall at him , but she could not move a step towards him .
[S4] he took no notice of her , and went and looked over the cages of birds ; but there were many hundred nightingales , and how was he to find his jorinde from among them ?

QA:
Q: where did joringel find the enchantress ?
A: the hall .",[2],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jorinde-and-joringel,73,setting,local,explicit,"[S0] he was delighted at his success , touched the great gate with the flower , and it sprung open .
[S1] he entered , passed through the courtyard , and then stopped to listen for the singing of the birds ; at last he heard it .
[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .
[S3] when she saw joringel she was furious , and breathed out poison and gall at him , but she could not move a step towards him .
[S4] he took no notice of her , and went and looked over the cages of birds ; but there were many hundred nightingales , and how was he to find his jorinde from among them ?","[S0] 他为自己的成功感到高兴，用花触碰大门，门随即打开。
[S1] 他走进去，穿过庭院，然后停下来倾听鸟儿的歌声；最后他听到了。
[S2] 他走进去，发现大厅里坐着女巫，还有七千只关在柳条笼子里的鸟。
[S3] 女巫看到约林格尔时勃然大怒，向他喷吐毒液与胆汁，但她无法向他迈近一步。
[S4] 他没有理会她，走过去查看那些鸟笼；但那里有数百只夜莺，他该如何从中找到他的约琳德呢？",,Easy,[2],yes,,[S2] 他走进去，发现大厅里坐着女巫，还有七千只关在柳条笼子里的鸟。,"Q: 约林格尔在哪里找到了女巫？
A: 在大厅里。","[S2] he went in and found the hall in which was the enchantress , and with her seven thousand birds in their wicker cages .","Q: where did joringel find the enchantress ?
A: the hall ."
EV075,high,Easy,"Full context:
[S0] so they took him to be christened , and the parson said : ' you 'll never be able to put that child in a decent bed on account of his prickles . '
[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .
[S2] his father grew very tired of him and often wished him dead , but he did not die , but lay on there year after year .
[S3] now one day there was a big fair at the market town to which the farmer meant to go , so he asked his wife what he should bring her from it .
[S4] ' some meat and a couple of big loaves for the house , ' said she .
[S5] then he asked the maid what she wanted , and she said a pair of slippers and some stockings .
[S6] lastly he said , ' well , jack my hedgehog , and what shall i bring you ? '
[S7] ' daddy , ' said he , ' do bring me a bagpipe . '
[S8] when the farmer came home he gave his wife and the maid the things they had asked for , and then he went behind the stove and gave jack my hedgehog the bagpipes .

QA:
Q: where did jack my hedgehog lay for eight years ?
A: behind the stove .",[1],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,jack-my-hedgehog,74,setting,local,explicit,"[S0] so they took him to be christened , and the parson said : ' you 'll never be able to put that child in a decent bed on account of his prickles . '
[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .
[S2] his father grew very tired of him and often wished him dead , but he did not die , but lay on there year after year .
[S3] now one day there was a big fair at the market town to which the farmer meant to go , so he asked his wife what he should bring her from it .
[S4] ' some meat and a couple of big loaves for the house , ' said she .
[S5] then he asked the maid what she wanted , and she said a pair of slippers and some stockings .
[S6] lastly he said , ' well , jack my hedgehog , and what shall i bring you ? '
[S7] ' daddy , ' said he , ' do bring me a bagpipe . '
[S8] when the farmer came home he gave his wife and the maid the things they had asked for , and then he went behind the stove and gave jack my hedgehog the bagpipes .","[S0] 于是他们带他去受洗，牧师说：'由于这孩子浑身是刺，你们永远无法让他睡在像样的床上。'
[S1] 这是事实，但他们在炉子后面给他铺了些稻草，他在那里躺了八年。
[S2] 他父亲对他非常厌烦，常常希望他死掉，但他没有死，而是年复一年地躺在那里。
[S3] 有一天，农夫打算去集镇赶大集，他问妻子想从集市带些什么回来。
[S4] '给家里带些肉和两条大面包，'她说。
[S5] 然后他问女仆想要什么，她说要一双拖鞋和几双袜子。
[S6] 最后他说：'好吧，刺猬杰克，你想要什么？'
[S7] '爸爸，'他说，'给我带个风笛回来吧。'
[S8] 农夫回家后，把妻子和女仆要的东西给了她们，然后走到炉子后面把风笛给了刺猬杰克。",,Easy,[1],yes,,[S1] 这是事实，但他们在炉子后面给他铺了些稻草，他在那里躺了八年。,"Q: 刺猬杰克在哪里躺了八年？
A: 在炉子后面。","[S1] which was true , but they shook down some straw for him behind the stove , and there he lay for eight years .","Q: where did jack my hedgehog lay for eight years ?
A: behind the stove ."
EV076,high,Easy,"Full context:
[S0] in the morning the wild - duck flew up and caught sight of their new comrade .
[S1] "" what sort of a chap are you ? "" they asked ; and the duckling turned to this side and that and greeted them as well as he could .
[S2] "" you 're precious ugly , "" said the wild - ducks ; "" but that does n't matter to us as long as you do n't marry into our family . ""
[S3] poor wretch !
[S4] he was n't thinking much about marrying , as long as he could be allowed to lie among the reeds , and drink a little marsh water .
[S5] there he lay two whole days , and then came a pair of wild geese ( or rather wild ganders , for they were both he 's ): they had n't been hatched out very long , and so they were particularly lively .
[S6] "" here , mate , "" they said , "" you 're so ugly i quite like you . ""
[S7] "" will you come along and be a migrant ? ""
[S8] "" close by in another marsh there 's some sweet pretty wild geese -- all young ladies that can say quack . ""
[S9] "" you 're so ugly you could make your fortune with them . ""

QA:
Q: who flew up and caught sight of their new comrade ?
A: the wild - duck .",[0],,,,,,1,yes,yes,Explicit FairytaleQA item; answer sentence selected by answer-text overlap.,the-ugly-duckling,75,character,local,explicit,"[S0] in the morning the wild - duck flew up and caught sight of their new comrade .
[S1] "" what sort of a chap are you ? "" they asked ; and the duckling turned to this side and that and greeted them as well as he could .
[S2] "" you 're precious ugly , "" said the wild - ducks ; "" but that does n't matter to us as long as you do n't marry into our family . ""
[S3] poor wretch !
[S4] he was n't thinking much about marrying , as long as he could be allowed to lie among the reeds , and drink a little marsh water .
[S5] there he lay two whole days , and then came a pair of wild geese ( or rather wild ganders , for they were both he 's ): they had n't been hatched out very long , and so they were particularly lively .
[S6] "" here , mate , "" they said , "" you 're so ugly i quite like you . ""
[S7] "" will you come along and be a migrant ? ""
[S8] "" close by in another marsh there 's some sweet pretty wild geese -- all young ladies that can say quack . ""
[S9] "" you 're so ugly you could make your fortune with them . ""","[S0] 早晨，野鸭飞起来时看到了他们的新伙伴。
[S1] ""你是什么家伙？""他们问道；小鸭子转来转去，尽可能地向他们打招呼。
[S2] ""你丑得惊人，""野鸭们说；""但只要你不和我们家族通婚，这对我们来说无所谓。""
[S3] 可怜的家伙！
[S4] 他根本没想结婚的事，只要能躺在芦苇丛中喝点沼泽水就心满意足了。
[S5] 他在那里躺了整整两天，然后来了一对野雁（确切地说是两只公雁）：他们刚孵出不久，所以特别活泼。
[S6] ""嘿，伙计，""他们说，""你丑得让我挺喜欢你的。""
[S7] ""要不要跟我们一起迁徙？""
[S8] ""附近另一个沼泽里有些甜美可爱的野雁——都是会嘎嘎叫的年轻女士。""
[S9] ""你这么丑，说不定能在她们那里走运呢。""",,Easy,[0],yes,,[S0] 早晨，野鸭飞起来时看到了他们的新伙伴。,"Q: 谁飞起来看到了他们的新伙伴？
A: 野鸭。",[S0] in the morning the wild - duck flew up and caught sight of their new comrade .,"Q: who flew up and caught sight of their new comrade ?
A: the wild - duck ."
