sample_id,annotation_priority,suggested_difficulty_label,full_context_qa,required_evidence_ids,human_valid,human_difficulty_label,human_answer_directly_found,human_evidence_ids,human_notes,num_required_sentences,suggested_answer_directly_found,blind_sufficient,blind_reason,story_name,source_index,attribute,fairytale_scope,fairytale_explicitness,full_context_numbered,full_context_zh,removal_summary,selector_difficulty,selector_evidence_ids,selector_answer_directly_found,selector_reason,evidence_context_zh,qa_zh,evidence_context,qa
EV628,high,Medium,"Full context:
[S0] as the first tiny little tongue of flame crept up , the poor old man thought that his last hour had come .
[S1] but when he thought that , he forgot completely that his wife was a witch .
[S2] for , just as the little tongue of flame began to singe his breeches , there was a swish and a flutter in the air , and a great grey bird , with outstretched wings , appeared in the sky , and swooped down suddenly , and perched for a moment on the old man 's shoulder .
[S3] and in this grey bird 's mouth was a little red pirnie , which , to everyone 's amazement , it popped on to the prisoner 's head .
[S4] then it gave one fierce croak , and flew away again , but to the old man 's ears that croak was the sweetest music that he had ever heard .

QA:
Q: how did the husband feel after he realized his wife came to save him ?
A: happy .",[4],,,,,,1,no,yes,"S4 implies the old man felt joy or happiness when he heard the croak, which is associated with his wife's arrival, but it does not directly state 'happy'.",the-witch-of-fife,627,feeling,local,implicit,"[S0] as the first tiny little tongue of flame crept up , the poor old man thought that his last hour had come .
[S1] but when he thought that , he forgot completely that his wife was a witch .
[S2] for , just as the little tongue of flame began to singe his breeches , there was a swish and a flutter in the air , and a great grey bird , with outstretched wings , appeared in the sky , and swooped down suddenly , and perched for a moment on the old man 's shoulder .
[S3] and in this grey bird 's mouth was a little red pirnie , which , to everyone 's amazement , it popped on to the prisoner 's head .
[S4] then it gave one fierce croak , and flew away again , but to the old man 's ears that croak was the sweetest music that he had ever heard .",,,Medium,[4],no,"S4 implies the croak was from his wife, suggesting he felt happy upon realizing her rescue, though 'happy' is not explicitly stated.",,,"[S4] then it gave one fierce croak , and flew away again , but to the old man 's ears that croak was the sweetest music that he had ever heard .","Q: how did the husband feel after he realized his wife came to save him ?
A: happy ."
EV629,high,Easy,"Full context:
[S0] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S2] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .

QA:
Q: how did the onlookers feel after the husband flew away ?
A: surprised .",[1],,,,,,1,yes,yes,"S1 directly states that the onlookers watched him in awestruck silence, which supports the claim that they felt surprised.",the-witch-of-fife,628,feeling,local,implicit,"[S0] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S2] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .",,,Easy,[1],yes,"S1 directly states the onlookers watched in 'awestruck silence,' which justifies the answer 'surprised.'",,,"[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .","Q: how did the onlookers feel after the husband flew away ?
A: surprised ."
EV630,high,Hard,"Full context:
[S0] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S2] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .

QA:
Q: why did his wife whisper words of magic to him ?
A: he needed to say these words to escape .","[0, 1]",,,,,,2,no,yes,"S0 indicates that the wife whispered magic words to him, and S1 shows that he shouted them aloud, causing his chains to fall off and him to escape, implying the purpose of the magic words.",the-witch-of-fife,629,causal relationship,local,implicit,"[S0] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S2] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .",,,Hard,"[0, 1]",no,"S0 establishes his predicament, S1 shows his reaction to the magic words, and S9 confirms the escape, requiring causal inference.",,,"[S0] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S1] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .","Q: why did his wife whisper words of magic to him ?
A: he needed to say these words to escape ."
EV631,repair,Hard,"Full context:
[S0] as soon as they heard that , the men servants cried out that he was a warlock , and they dragged him before the bishop , and , as bishops in those days had a holy horror of warlocks and witches , he ordered him to be burned alive .
[S1] when the sentence was pronounced , you may be very sure that the poor old man wished with all his heart that he had stayed quietly at home in bed , and never hankered after the bishop 's wine .
[S2] but it was too late to wish that now , for the servants dragged him out into the courtyard , and put a chain round his waist , and fastened it to a great iron stake , and they piled faggots of wood round his feet and set them alight .
[S3] as the first tiny little tongue of flame crept up , the poor old man thought that his last hour had come .
[S4] but when he thought that , he forgot completely that his wife was a witch .
[S5] for , just as the little tongue of flame began to singe his breeches , there was a swish and a flutter in the air , and a great grey bird , with outstretched wings , appeared in the sky , and swooped down suddenly , and perched for a moment on the old man 's shoulder .
[S6] and in this grey bird 's mouth was a little red pirnie , which , to everyone 's amazement , it popped on to the prisoner 's head .
[S7] then it gave one fierce croak , and flew away again , but to the old man 's ears that croak was the sweetest music that he had ever heard .
[S8] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S9] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S10] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .

QA:
Q: why did the husband leave his wife alone and never tried to find out her secrets again ?
A: he got himself in trouble .","[0, 1, 2]",,,,,,3,no,no,"The evidence sentences do not mention the husband leaving his wife alone or refraining from discovering her secrets, so the target answer is unsupported.",the-witch-of-fife,630,causal relationship,summary,implicit,"[S0] as soon as they heard that , the men servants cried out that he was a warlock , and they dragged him before the bishop , and , as bishops in those days had a holy horror of warlocks and witches , he ordered him to be burned alive .
[S1] when the sentence was pronounced , you may be very sure that the poor old man wished with all his heart that he had stayed quietly at home in bed , and never hankered after the bishop 's wine .
[S2] but it was too late to wish that now , for the servants dragged him out into the courtyard , and put a chain round his waist , and fastened it to a great iron stake , and they piled faggots of wood round his feet and set them alight .
[S3] as the first tiny little tongue of flame crept up , the poor old man thought that his last hour had come .
[S4] but when he thought that , he forgot completely that his wife was a witch .
[S5] for , just as the little tongue of flame began to singe his breeches , there was a swish and a flutter in the air , and a great grey bird , with outstretched wings , appeared in the sky , and swooped down suddenly , and perched for a moment on the old man 's shoulder .
[S6] and in this grey bird 's mouth was a little red pirnie , which , to everyone 's amazement , it popped on to the prisoner 's head .
[S7] then it gave one fierce croak , and flew away again , but to the old man 's ears that croak was the sweetest music that he had ever heard .
[S8] for to him it was the croak of no earthly bird , but the voice of his wife whispering words of magic to him .
[S9] and when he heard them he jumped for joy , for he knew that they were words of deliverance , and he shouted them aloud , and his chains fell off , and he mounted in the air -- up and up -- while the onlookers watched him in awestruck silence .
[S10] he flew right away to the kingdom of fife , without as much as saying good - bye to them ; and when he found himself once more safely at home , you may be very sure that he never tried to find out his wife 's secrets again , but left her alone to her own devices .",,,Hard,"[0, 1, 2]",no,"S0-S2 collectively show he was burned for his actions, leading to the inference that he left his wife alone to avoid further trouble.",,,"[S0] as soon as they heard that , the men servants cried out that he was a warlock , and they dragged him before the bishop , and , as bishops in those days had a holy horror of warlocks and witches , he ordered him to be burned alive .
[S1] when the sentence was pronounced , you may be very sure that the poor old man wished with all his heart that he had stayed quietly at home in bed , and never hankered after the bishop 's wine .
[S2] but it was too late to wish that now , for the servants dragged him out into the courtyard , and put a chain round his waist , and fastened it to a great iron stake , and they piled faggots of wood round his feet and set them alight .","Q: why did the husband leave his wife alone and never tried to find out her secrets again ?
A: he got himself in trouble ."
EV632,high,Hard,"Full context:
[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .

QA:
Q: how will iena feel about being by himself ?
A: sad .","[0, 1]",,,,,,2,no,yes,"S0 and S1 imply Iena's loneliness and his longing for a companion, which supports the simple inference that he feels sad about being by himself.",the-magic-bundle,631,feeling,local,implicit,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .",,,Medium,"[0, 1]",yes,"S0 describes Iena as 'forlorn' and 'almost helpless,' while S1 explicitly states he 'wished for a companion to share his solitude,' directly supporting the inference that he feels sad about being alone.",,,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?","Q: how will iena feel about being by himself ?
A: sad ."
EV633,high,Easy,"Full context:
[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .

QA:
Q: what did the woman do while iena went in quest of game ?
A: created the lodge .",[3],,,,,,1,yes,yes,"S3 directly states that a lodge was built in the place where he had left his bundle, and a beautiful female was sitting there with the bundle, implying the woman created the lodge.",the-magic-bundle,632,action,local,implicit,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .",,,Medium,[3],no,"S3 states that Iena found a lodge where his bundle was left, implying the woman created it during his absence. The answer is inferred from the lodge's sudden appearance.",,,"[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .","Q: what did the woman do while iena went in quest of game ?
A: created the lodge ."
EV634,repair,Medium,"Full context:
[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .
[S4] during the day iena had so far prospered in his sport as to kill a deer , which he now cast down at the lodge door .
[S5] without pausing to take the least notice , or to give a word of welcome to the hunter , the woman ran out and began to see whether it was a large deer that he had brought .
[S6] in her haste she stumbled and fell at the threshold .
[S7] iena looked at her with astonishment , and thought to himself , "" i supposed i was blessed , but i find my mistake . night - hawk , "" said he , speaking aloud , "" i will leave my game with you that you may feast on it . ""
[S8] he then took up his bundle and departed .
[S9] after walking some time he came to another tree , on which he suspended his bundle as before , and went in search of game .

QA:
Q: why did iena believe he was blessed ?
A: there was a lodge where his bundle was .","[3, 7]",,,,,,2,yes,no,The evidence sentences do not explain why Iena believed he was blessed; they only describe his reaction and actions after seeing the lodge and the female.,the-magic-bundle,633,causal relationship,summary,implicit,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .
[S4] during the day iena had so far prospered in his sport as to kill a deer , which he now cast down at the lodge door .
[S5] without pausing to take the least notice , or to give a word of welcome to the hunter , the woman ran out and began to see whether it was a large deer that he had brought .
[S6] in her haste she stumbled and fell at the threshold .
[S7] iena looked at her with astonishment , and thought to himself , "" i supposed i was blessed , but i find my mistake . night - hawk , "" said he , speaking aloud , "" i will leave my game with you that you may feast on it . ""
[S8] he then took up his bundle and departed .
[S9] after walking some time he came to another tree , on which he suspended his bundle as before , and went in search of game .",,,Medium,"[3, 7]",yes,"S7 directly states Iena's belief of being blessed due to the lodge and his bundle, while S3 establishes the lodge's presence where his bundle was left.",,,"[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .
[S7] iena looked at her with astonishment , and thought to himself , "" i supposed i was blessed , but i find my mistake . night - hawk , "" said he , speaking aloud , "" i will leave my game with you that you may feast on it . ""","Q: why did iena believe he was blessed ?
A: there was a lodge where his bundle was ."
EV635,high,Easy,"Full context:
[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .
[S4] during the day iena had so far prospered in his sport as to kill a deer , which he now cast down at the lodge door .
[S5] without pausing to take the least notice , or to give a word of welcome to the hunter , the woman ran out and began to see whether it was a large deer that he had brought .
[S6] in her haste she stumbled and fell at the threshold .
[S7] iena looked at her with astonishment , and thought to himself , "" i supposed i was blessed , but i find my mistake . night - hawk , "" said he , speaking aloud , "" i will leave my game with you that you may feast on it . ""
[S8] he then took up his bundle and departed .
[S9] after walking some time he came to another tree , on which he suspended his bundle as before , and went in search of game .
[S10] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S11] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S12] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S13] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S14] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S15] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S16] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .
[S17] in the evening he returned , with his customary good luck , bringing in a fine deer .
[S18] he again found that a lodge had taken the place of his bundle .
[S19] he gazed through an opening in the side of the lodge , and there was another beautiful woman sitting alone , with a bundle by her side .
[S20] as soon as he entered the lodge , she rose cheerfully , welcomed him home , and without delay or complaining , she brought in the deer , cut it up as it should be , and hung up the meat to dry .
[S21] she then prepared a portion of it for the supper of the weary hunter .
[S22] the man thought to himself , "" now i am certainly blessed . "" he continued his practice of hunting every day , and the woman , on his return , always welcomed him , readily took charge of the meat , and promptly prepared his evening meal ; and he ever after lived a contented and happy man .

QA:
Q: what will happen when iena suspends his bundle again ?
A: a lodge will appear .",[10],,,,,,1,yes,yes,"S10 directly states that a lodge had sprung up where he had hung his bundle, implying the same outcome will occur if he suspends his bundle again.",the-magic-bundle,634,prediction,summary,implicit,"[S0] a poor man , called iena , or the wanderer , was in the habit of roaming about from place to place , forlorn , without relations , and almost helpless .
[S1] he had often wished for a companion to share his solitude ; but who would think of joining their fortunes with those of a poor wanderer , who had no shelter but such as his leather hunting - shirt provided , and no other household in the world than the bundle which he carried in his hand , and in which his hunting - shirt was laid away ?
[S2] one day as he went on a hunting excursion , to relieve himself of the burden of carrying it , iena hung up his bundle on the branch of a tree , and then set out in quest of game .
[S3] on returning to the spot in the evening , he was surprised to find a small but neat lodge built in the place where he had left his bundle ; and on looking in he beheld a beautiful female , sitting on the further side of the lodge , with his bundle lying beside her .
[S4] during the day iena had so far prospered in his sport as to kill a deer , which he now cast down at the lodge door .
[S5] without pausing to take the least notice , or to give a word of welcome to the hunter , the woman ran out and began to see whether it was a large deer that he had brought .
[S6] in her haste she stumbled and fell at the threshold .
[S7] iena looked at her with astonishment , and thought to himself , "" i supposed i was blessed , but i find my mistake . night - hawk , "" said he , speaking aloud , "" i will leave my game with you that you may feast on it . ""
[S8] he then took up his bundle and departed .
[S9] after walking some time he came to another tree , on which he suspended his bundle as before , and went in search of game .
[S10] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S11] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S12] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S13] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S14] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S15] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S16] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .
[S17] in the evening he returned , with his customary good luck , bringing in a fine deer .
[S18] he again found that a lodge had taken the place of his bundle .
[S19] he gazed through an opening in the side of the lodge , and there was another beautiful woman sitting alone , with a bundle by her side .
[S20] as soon as he entered the lodge , she rose cheerfully , welcomed him home , and without delay or complaining , she brought in the deer , cut it up as it should be , and hung up the meat to dry .
[S21] she then prepared a portion of it for the supper of the weary hunter .
[S22] the man thought to himself , "" now i am certainly blessed . "" he continued his practice of hunting every day , and the woman , on his return , always welcomed him , readily took charge of the meat , and promptly prepared his evening meal ; and he ever after lived a contented and happy man .",,,Easy,[10],yes,"S10 explicitly states that a lodge 'sprung up as before' where Iena hung his bundle, directly confirming the pattern.",,,"[S10] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .","Q: what will happen when iena suspends his bundle again ?
A: a lodge will appear ."
EV636,high,Hard,"Full context:
[S0] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S1] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S2] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S4] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S5] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S6] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .

QA:
Q: how will iena feel about the woman eating the fat of the deer ?
A: upset .","[3, 4]",,,,,,2,no,yes,"S3 indicates Iena wondered at the woman's delay and observed her eating the deer's fat, and S4 shows Iena's reaction of realization and disappointment, which supports the inference that he would feel upset.",the-magic-bundle,635,prediction,local,implicit,"[S0] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S1] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S2] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S4] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S5] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S6] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .",,,Hard,"[3, 4]",no,"S3 describes the woman eating the deer's fat, and S4 shows Iena's reaction ('I find I was mistaken'), supporting the inference that he feels upset.",,,"[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S4] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""","Q: how will iena feel about the woman eating the fat of the deer ?
A: upset ."
EV637,repair,Medium,"Full context:
[S0] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S1] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S2] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S4] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S5] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S6] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .

QA:
Q: why did iena allow the woman to feast on the game he had brought ?
A: she was hungry .",[3],,,,,,1,no,no,"The evidence only describes the woman eating the fat of the deer and Iena's reaction to her delay, but it does not provide a reason for Iena allowing her to feast on the game.",the-magic-bundle,636,causal relationship,local,implicit,"[S0] success again attended him , and he returned , bringing with him a deer , and he found that a lodge had sprung up as before , where he had hung his bundle .
[S1] he looked in and saw a beautiful female sitting alone , with his bundle by her side .
[S2] she arose and came out toward the deer which he had deposited at the door , and he immediately went into the lodge and sat by the fire , as he was weary with the day 's hunt , which had carried him far away .
[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .
[S4] he exclaimed , "" i thought i was blessed , but i find i was mistaken . ""
[S5] then addressing the woman : "" poor marten , "" said he , "" feast on the game i have brought . ""
[S6] he again took up his bundle and departed ; and , as usual , hung it upon the branch of a tree , and wandered off in quest of game .",,,Medium,[3],no,"S3 implies the woman was eating the deer's fat greedily, supporting the inference that she was hungry. The answer is not explicitly stated but follows from her actions.",,,"[S3] the woman did not return , and wondering at her delay , iena at last arose , and peeping through the door of the lodge , beheld her greedily eating all the fat of the deer .","Q: why did iena allow the woman to feast on the game he had brought ?
A: she was hungry ."
